Model;Scenario;Region;Damage quantile;SLR quantile;SLR adaptation;Target;Discounting;Variable;Unit;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2070;2080;2090;2100;2110;2130;2150
REMIND;experiment-1-1;R5.2ASIA;50;50;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15732.46344;19130.60773;21973.41279;22640.96782;24483.95055;26121.75122;26069.61909;25625.47621;26367.43805;27495.06404;28493.58909;29243.71076;30308.66976;30179.70989;28268.16265;26303.39629;24289.18244;20989.91133;17133.88455
REMIND;experiment-1-1;R5.2ASIA;95;95;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;11129.38531;13811.80322;15765.28181;16271.17287;17680.47488;18951.15713;18456.26691;17600.63656;18053.53717;19057.75462;20002.23908;20592.81595;21591.21657;21453.47826;19540.8845;17532.97779;15489.14158;11888.50126;8150.015117
REMIND;experiment-1-1;R5.2ASIA;95;95;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15732.46344;19124.67483;21957.40031;22588.3744;24431.15591;26104.58729;26030.2245;25574.27752;26261.90964;27434.97708;28476.55947;29138.05546;30136.18721;29780.39545;27591.52439;25420.99707;23288.68677;19527.57075;15660.39711
REMIND;experiment-1-1;R5.2ASIA;95;95;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;11129.38531;13812.04216;15770.57744;16287.36558;17658.31289;18821.02065;18209.47878;17306.19357;17623.34822;18396.57139;19232.4761;19811.86302;20721.0177;20467.41972;18491.01899;16455.8909;14442.04902;10698.2736;6859.206173
REMIND;experiment-1-1;R5.2ASIA;95;95;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15732.46344;19122.66656;21961.02686;22606.11198;24410.80393;25974.73213;25781.23306;25280.67193;25828.90465;26764.89499;27694.99915;28343.725;29253.4926;28782.01934;26528.89081;24336.13953;22229.12213;18317.98204;14338.67486
REMIND;experiment-1-1;R5.2ASIA;NA;NA;NA;rcp60;medium;Emissions|CO2;Mt CO2/yr;11129.38531;13830.6218;15880.73472;16885.23366;18610.08738;20724.43009;21302.59209;21263.96667;21437.91539;22123.83313;22756.35083;23106.59802;23604.35295;23788.56586;22652.29297;21037.61327;18890.09302;16458.69767;12867.54519
REMIND;experiment-1-1;R5.2ASIA;NA;NA;NA;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15732.46344;19147.40661;22071.7936;23239.53443;25379.36816;27887.45754;28862.81284;29230.93088;29672.43596;30546.73725;31285.14401;31709.89067;32206.78697;32166.54877;30748.31241;28966.61416;26719.08003;24142.15323;20427.5145
REMIND;experiment-1-1;R5.2LAM;5;5;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;3399.552985;3657.415786;3469.401685;3266.894623;2770.683958;2721.475679;2763.146759;2993.158549;3241.882734;3397.9088;3572.428895;3781.840479;4076.438381;4046.06888;3593.26797;2981.265517;2354.747786;1695.532816;1388.623354
REMIND;experiment-1-1;R5.2LAM;5;5;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5000.480929;5420.073328;5411.415059;5249.188166;4883.413527;4907.877435;4950.115519;5213.767611;5560.42539;5765.834976;5957.578355;6206.843642;6435.93598;6332.82424;5774.752121;5132.795259;4496.055675;3853.556113;3577.795688
REMIND;experiment-1-1;R5.2LAM;5;5;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;3399.552985;3655.631846;3467.305234;3264.127258;2765.753238;2712.600202;2748.441792;2973.006488;3217.18865;3358.129909;3523.579882;3726.843362;4009.831566;3976.493737;3551.209813;2964.509607;2343.691357;1685.589795;1400.876442
REMIND;experiment-1-1;R5.2LAM;5;5;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5000.480929;5418.315187;5408.947483;5245.925512;4877.615762;4897.868824;4933.980706;5192.076719;5534.957534;5724.665711;5907.699299;6150.885611;6368.142917;6261.78658;5731.763569;5119.298718;4485.130723;3841.716461;3586.800934
REMIND;experiment-1-1;R5.2LAM;50;50;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;3399.552985;3664.599774;3475.661502;3268.773593;2766.58379;2712.136643;2739.502669;2947.885565;3174.845507;3316.117956;3491.456312;3700.404995;4018.582118;4036.982943;3610.524204;2959.182265;2271.027772;1481.939084;1109.495688
REMIND;experiment-1-1;R5.2LAM;50;50;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5000.480929;5427.066119;5418.710908;5251.60507;4879.484155;4898.25923;4925.267725;5165.956309;5489.630489;5677.583391;5868.784582;6119.545242;6369.215607;6316.617282;5784.217759;5101.95224;4402.223139;3624.881009;3282.686137
REMIND;experiment-1-1;R5.2LAM;50;50;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;3399.552985;3662.198577;3472.151705;3263.3406;2756.303091;2695.477448;2710.07291;2903.028874;3108.579384;3214.673695;3353.017434;3518.654991;3740.751898;3683.079454;3271.808676;2708.836819;2120.048787;1448.676277;1089.781589
REMIND;experiment-1-1;R5.2LAM;50;50;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5000.480929;5424.677842;5414.528004;5245.058087;4867.413344;4879.436456;4893.283511;5119.029495;5422.416713;5575.745656;5729.385354;5936.647748;6088.786781;5959.000335;5441.297546;4847.715079;4248.846519;3589.008896;3255.513955
REMIND;experiment-1-1;R5.2LAM;95;95;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;3399.552985;3664.820331;3475.703155;3268.108098;2761.456706;2702.510122;2723.671152;2926.437573;3142.855148;3264.377547;3426.447894;3622.961348;3941.802571;3985.885174;3589.165873;2949.669346;2248.64531;1426.514476;1060.235876
REMIND;experiment-1-1;R5.2LAM;95;95;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5000.480929;5427.265063;5418.70374;5250.8404;4873.970249;4887.805025;4926.547915;5142.677511;5455.167042;5622.341351;5799.132868;6036.918015;6286.771843;6257.873645;5753.618228;5085.420558;4370.531793;3560.033292;3220.2655
REMIND;experiment-1-1;R5.2LAM;95;95;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;3399.552985;3658.903313;3468.373715;3260.00391;2748.033757;2677.617343;2672.042736;2842.467463;3021.49215;3079.41353;3166.56214;3286.778135;3474.284458;3452.790758;3121.294131;2647.841787;2102.861506;1433.39586;1055.906479
REMIND;experiment-1-1;R5.2LAM;95;95;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5000.480929;5421.582582;5410.034463;5241.076873;4857.66496;4859.346942;4852.221467;5054.815268;5331.580676;5434.542536;5536.60517;5698.646677;5815.871571;5720.72933;5280.207012;4777.514416;4221.827414;3558.493872;3204.765584
REMIND;experiment-1-1;R5.2LAM;NA;NA;NA;rcp60;medium;Emissions|CO2;Mt CO2/yr;3399.552985;3660.94516;3468.167939;3267.058906;2795.549728;2798.624057;2894.0272;3134.932649;3419.799486;3678.674351;3921.260392;4127.959619;4404.46625;4392.693846;3867.722046;3155.80173;2400.97167;1471.377822;1098.280563
REMIND;experiment-1-1;R5.2LAM;NA;NA;NA;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5000.480929;5423.59111;5409.794865;5248.375519;4911.354436;4993.443924;5093.190436;5366.854866;5746.909091;6054.178282;6314.270282;6560.772908;6768.414722;6683.507152;6052.860085;5314.681112;4546.520705;3631.742188;3290.249807
REMIND;experiment-1-1;R5.2MAF;5;5;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;3041.614314;3982.176527;4873.341617;5460.941468;5907.186251;7023.585912;7779.607879;8114.003905;8300.835202;8635.904762;9217.827365;9904.854921;10714.25068;11501.88458;12303.77109;13079.67639;12562.41698;11706.001;9808.171951
REMIND;experiment-1-1;R5.2MAF;5;5;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4894.88257;6076.227633;7225.602307;7968.930677;8717.084457;10192.76976;11323.59727;11972.86049;12452.81427;13054.22275;13843.13222;14698.07405;16120.00912;17393.5153;18529.21067;19772.95184;19080.33434;18042.84954;15911.47723
REMIND;experiment-1-1;R5.2MAF;5;5;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;3041.614314;3984.886164;4876.021508;5461.266909;5907.728442;7025.301853;7782.567944;8118.144434;8310.840021;8627.788911;9183.113944;9800.448471;10536.08807;11146.47382;11805.26663;12590.86011;12195.39528;11626.74875;9730.420785
REMIND;experiment-1-1;R5.2MAF;5;5;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4894.88257;6079.376298;7228.947422;7970.183598;8718.766865;10196.14136;11328.76081;11980.42344;12467.30498;13050.28566;13815.89434;14595.02742;15935.55099;17030.85568;18020.04077;19287.56386;18708.16387;17951.4094;15815.48733
REMIND;experiment-1-1;R5.2MAF;50;50;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;3041.614314;3980.137391;4870.916423;5460.001241;5902.63426;7009.849911;7752.007407;8071.843302;8244.659457;8554.38625;9103.691042;9744.889233;10507.75054;11214.53356;11922.8053;12678.87851;12237.22029;11330.04318;9255.434952
REMIND;experiment-1-1;R5.2MAF;50;50;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4894.88257;6073.840837;7222.593704;7967.338384;8711.158713;10176.37994;11289.97574;11920.8587;12382.47914;12953.23092;13706.00794;14510.00894;15873.62611;17066.86785;18126.8;19364.51191;18750.28715;17652.51472;15332.81535
REMIND;experiment-1-1;R5.2MAF;50;50;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;3041.614314;3986.197125;4877.079622;5460.775418;5900.938461;7007.51467;7746.832024;8060.409782;8233.243158;8514.307483;9024.951049;9569.076743;10183.70196;10568.49742;10875.63549;11460.32712;11146.03476;10727.72988;8738.243019
REMIND;experiment-1-1;R5.2MAF;50;50;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4894.88257;6080.847125;7230.12902;7969.253041;8710.531894;10175.62112;11286.63845;11912.53376;12375.03892;12915.49094;13633.71053;14334.08717;15543.71024;16407.03607;17063.99764;18129.22858;17635.82129;17025.09787;14783.20132
REMIND;experiment-1-1;R5.2MAF;95;95;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;3041.614314;3980.668369;4871.27346;5459.114648;5896.063366;6993.418481;7723.475186;8028.196791;8174.400549;8452.496198;8978.277561;9600.761617;10338.91806;10989.57903;11590.01855;12196.18321;11716.32276;10839.82968;8779.76641
REMIND;experiment-1-1;R5.2MAF;95;95;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4894.88257;6074.407144;7222.852886;7965.622379;8703.019424;10156.91679;11255.24298;11867.03467;12296.59104;12829.15495;13564.05707;14336.5784;15674.57967;16817.36839;17767.5894;18857.8956;18215.11353;17143.55787;14833.75451
REMIND;experiment-1-1;R5.2MAF;95;95;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;3041.614314;3985.583925;4874.701317;5456.813035;5892.787109;6990.203701;7712.569893;8001.779337;8143.550234;8383.988047;8856.280898;9336.248761;9868.009437;10043.64846;9988.874703;10184.26311;9649.2152;8862.659394;6986.354442
REMIND;experiment-1-1;R5.2MAF;95;95;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4894.88257;6080.086937;7227.403131;7964.889449;8701.415927;10156.50099;11246.5613;11843.44489;12269.29085;12762.12241;13440.18846;14073.61976;15191.55542;15842.98465;16141.02253;16833.25887;16121.21419;15126.12126;12995.56059
REMIND;experiment-1-1;R5.2MAF;NA;NA;NA;rcp60;medium;Emissions|CO2;Mt CO2/yr;3041.614314;3978.760745;4868.863484;5466.69675;5951.396744;7158.96507;8019.348398;8437.20056;8762.357439;9240.767442;9932.167379;10541.51579;11315.43676;12108.76399;12825.73227;13711.292;13294.85479;12277.60124;10190.81595
REMIND;experiment-1-1;R5.2MAF;NA;NA;NA;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4894.88257;6072.380753;7221.165889;7966.35788;8748.590112;10311.96617;11544.83732;12270.34384;12893.4173;13656.27789;14596.77832;15373.94133;16751.31874;18024.30619;19062.54467;20415.38914;19829.18537;18614.26185;16291.93128
REMIND;experiment-1-1;R5.2OECD;5;5;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;13048.68;12396.927;11379.60677;11039.34079;10538.32425;9964.175792;9589.881264;9253.234846;8943.129332;8797.327488;8735.589715;8693.265807;8138.179655;7135.422746;5725.244225;4605.487099;3722.13974;3105.708175;2542.47917
REMIND;experiment-1-1;R5.2OECD;5;5;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16202.1893;15506.93749;14602.62472;14456.70137;14024.90882;13499.16738;13179.71915;12824.62433;12587.52389;12517.07627;12517.48183;12515.944;11966.67677;10996.71588;9585.685005;8501.722852;7585.827872;6903.995783;6264.335565
REMIND;experiment-1-1;R5.2OECD;5;5;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;13048.68;12393.88863;11376.12251;11034.26316;10531.43237;9955.382273;9574.12397;9244.547544;8937.708101;8806.700804;8771.214997;8793.422713;8342.17112;7457.270873;6088.915237;4885.122218;3867.405689;3053.855736;2418.599305
REMIND;experiment-1-1;R5.2OECD;5;5;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16202.1893;15503.99197;14599.03775;14451.4227;14017.11944;13488.94751;13114.94652;12814.22946;12580.02426;12523.82978;12549.59531;12612.18303;12166.20036;11313.32749;9943.446557;8776.242458;7727.483874;6845.265101;6132.562488
REMIND;experiment-1-1;R5.2OECD;50;50;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;13048.68;12394.75315;11379.40556;11046.21744;10540.20057;9955.095532;9568.495252;9233.009393;8932.026831;8785.863944;8744.210962;8731.072154;8217.87389;7246.107113;5846.06288;4714.399628;3820.438544;3338.288425;2829.698212
REMIND;experiment-1-1;R5.2OECD;50;50;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16202.1893;15505.35341;14602.55283;14464.4494;14027.70374;13491.5778;13111.75275;12802.45639;12572.16019;12500.87718;12522.27744;12550.68854;12042.99025;11100.77135;9697.191708;8594.388479;7665.256629;7112.732367;6526.341079
REMIND;experiment-1-1;R5.2OECD;50;50;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;13048.68;12385.76239;11367.57426;11036.80294;10516.25395;9918.020949;9511.673229;9166.493153;8863.390386;8746.284683;8752.002036;8877.227977;8606.836187;7970.485169;6843.718402;5702.134419;4552.52722;3344.622683;2479.024661
REMIND;experiment-1-1;R5.2OECD;50;50;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16202.1893;15496.25416;14590.32092;14454.70831;14002.2765;13451.83193;13050.64132;12731.15819;12497.58609;12454.30415;12521.42583;12686.65245;12419.80595;11811.92923;10681.59255;9570.155247;8386.85253;7103.862041;6153.66111
REMIND;experiment-1-1;R5.2OECD;95;95;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;13048.68;12395.90128;11380.89604;11053.35029;10539.7782;9946.91044;9553.75655;9218.041263;8905.026205;8764.001513;8748.69841;8773.801316;8302.508712;7369.696914;5999.017784;4871.561676;3998.448365;3576.132865;3024.348181
REMIND;experiment-1-1;R5.2OECD;95;95;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16202.1893;15507.04742;14604.2521;14472.15135;14027.11897;13482.4792;13141.06255;12782.22126;12537.93694;12472.28061;12520.87132;12587.97593;12153.71621;11217.41686;9841.190753;8739.175393;7827.785533;7331.563468;6696.969182
REMIND;experiment-1-1;R5.2OECD;95;95;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;13048.68;12383.95913;11364.21331;11041.19181;10517.84523;9924.87461;9514.03937;9176.81755;8862.331634;8775.069076;8791.446661;8910.397484;8627.163492;8035.155314;7132.071966;6312.046741;5506.708701;4436.570648;3029.526565
REMIND;experiment-1-1;R5.2OECD;95;95;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16202.1893;15495.02219;14587.09129;14459.50139;14002.72657;13456.93846;13048.65511;12734.87421;12487.01673;12472.83124;12551.706;12708.56165;12455.60228;11859.77039;10952.04909;10157.0702;9316.178481;8163.121508;6668.648553
REMIND;experiment-1-1;R5.2OECD;NA;NA;NA;rcp60;medium;Emissions|CO2;Mt CO2/yr;13048.68;12381.35942;11330.96792;11053.71775;10906.33743;10782.7031;10841.13418;10755.44279;10482.14446;10250.38949;9963.165347;9639.555865;8586.659294;7186.620669;5645.627783;4534.804188;3663.669839;3083.039801;2523.606805
REMIND;experiment-1-1;R5.2OECD;NA;NA;NA;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;16202.1893;15490.69341;14550.88476;14469.20403;14410.94887;14356.36037;14404.72262;14378.18795;14173.14299;14011.83927;13781.59728;13491.66437;12435.68958;11059.29081;9512.03106;8435.16026;7531.966167;6882.589362;6245.967706
REMIND;experiment-1-1;R5.2REF;5;5;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;2170.455173;2342.983833;2476.051821;2427.766069;2423.154101;2470.265433;2544.497505;2666.790422;2787.726037;2885.010955;2873.563161;2785.974021;2579.753253;2263.534846;1935.725669;1684.162385;1432.029571;955.6122378;636.5717578
REMIND;experiment-1-1;R5.2REF;5;5;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3402.270313;3661.425526;3842.370627;3765.610857;3798.883783;3925.63565;3979.785865;4079.990326;4209.570389;4225.833222;4169.525662;4011.706244;3767.95217;3369.805521;3090.412639;2871.819393;2578.402039;2118.291985;1719.543882
REMIND;experiment-1-1;R5.2REF;5;5;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;2170.455173;2341.621444;2471.486185;2423.617837;2420.435825;2466.527374;2538.461782;2654.841077;2777.016533;2871.994431;2859.437514;2771.546902;2562.605406;2248.039005;1928.858554;1686.805546;1441.046062;977.3845719;655.9794745
REMIND;experiment-1-1;R5.2REF;5;5;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3402.270313;3659.8077;3838.10129;3761.444291;3796.211666;3920.844827;3972.273959;4065.963585;4196.415904;4209.787847;4152.112017;3992.962907;3746.472581;3350.518919;3078.738253;2868.66966;2582.671034;2137.857932;1730.50658
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;2170.455173;2341.193651;2469.010422;2423.167673;2418.629585;2459.401878;2522.884721;2634.889355;2749.559257;2841.789506;2828.524645;2747.21592;2549.962997;2254.887715;1958.492757;1739.413421;1515.628835;1098.795169;778.646284
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3402.270313;3659.293834;3834.285084;3760.246999;3793.603596;3911.852546;3952.850191;4039.803299;4159.431956;4169.627194;4108.412928;3954.921975;3715.767554;3342.091838;3090.88642;2899.653754;2631.295574;2226.11805;1823.199114
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;2170.455173;2339.642692;2463.726479;2417.665611;2412.921944;2451.015955;2508.806486;2615.152231;2722.455514;2809.796043;2793.2247;2708.71026;2508.788359;2220.47694;1937.05833;1730.605354;1524.134007;1117.361274;772.052972
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3402.270313;3657.455223;3829.489895;3754.827009;3787.962297;3901.787368;3936.295314;4017.028838;4128.681586;4132.955921;4068.570835;3913.049701;3671.615585;3303.474798;3061.635978;2879.341102;2629.043037;2233.286867;1805.730242
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;2170.455173;2340.266011;2465.407539;2420.069257;2412.838164;2447.317612;2502.01371;2605.680555;2708.672513;2790.428744;2772.215849;2692.39513;2501.738007;2223.022416;1956.0745;1771.565829;1578.132779;1175.009971;810.2522086
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3402.270313;3658.195244;3830.845764;3756.99526;3787.203515;3897.715919;3926.949717;4002.116161;4106.476011;4105.072888;4037.669852;3885.319524;3648.724656;3371.267481;3067.45672;2906.119458;2667.341193;2275.578038;1838.321288
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;2170.455173;2340.65662;2463.081269;2408.637028;2399.886589;2431.909252;2477.443704;2563.778742;2658.093923;2731.083498;2708.901939;2625.612073;2434.411438;2165.714148;1916.405655;1746.350256;1572.922201;1215.167195;858.6968461
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3402.270313;3658.635268;3829.635495;3744.355605;3773.247321;3877.357184;3896.927763;3953.556453;4047.765114;4036.572374;3964.137508;3810.634468;3575.977654;3311.695612;3024.82302;2871.987545;2651.647279;2287.689607;1838.275501
REMIND;experiment-1-1;R5.2REF;NA;NA;NA;rcp60;medium;Emissions|CO2;Mt CO2/yr;2170.455173;2347.088345;2442.593496;2400.695813;2388.21479;2457.677434;2576.879459;2737.032367;2878.214839;2929.792594;2932.538712;2882.01871;2649.332039;2298.6271;1929.379223;1665.761192;1415.764542;916.9189178;572.2704453
REMIND;experiment-1-1;R5.2REF;NA;NA;NA;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;3402.270313;3666.366329;3805.245754;3739.383051;3763.69286;3925.283118;4037.769313;4185.341178;4341.508397;4304.349116;4271.260411;4153.763254;3870.294789;3418.971751;3091.573627;2857.946921;2568.960541;2081.606054;1657.927812
REMIND;experiment-1-1;World;5;5;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;33702.06165;37295.1377;39247.53599;39940.51027;40955.50361;42987.96583;43330.88142;43118.12398;44168.80144;45900.8483;47774.4892;49400.3426;51185.40818;51107.56315;48343.51918;45410.16063;41178.73666;36329.64874;29054.10632
REMIND;experiment-1-1;World;5;5;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;46144.66042;50895.76903;54328.72654;55512.57841;57501.08959;60500.34755;61669.80094;62171.03791;63927.95641;66142.66941;68355.40652;70233.60276;72538.19445;72604.0721;69843.71223;67257.59627;62675.72071;57464.32093;49710.11548
REMIND;experiment-1-1;World;5;5;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;33702.06165;37290.54853;39238.16955;39939.54535;40947.32334;42953.61934;43257.96681;42992.51739;43985.19124;45643.17342;47419.4997;48976.21705;50706.63249;50512.94312;47721.05704;44769.72395;40550.29697;35622.28025;28243.00979
REMIND;experiment-1-1;World;5;5;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;46144.66042;50891.08283;54319.39979;55512.04352;57493.07847;60465.07663;61545.61919;62040.23789;63739.62616;65877.11606;67995.4211;69796.78276;72038.15221;71985.812;69193.93396;66608.51458;62031.09459;56729.62736;48855.45132
REMIND;experiment-1-1;World;50;50;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;33702.06165;37290.10475;39231.18845;39915.69553;40911.55592;42883.16462;43081.45351;42733.64344;43571.99322;45111.80683;46865.40364;48397.53276;49998.27337;49552.24766;46439.52456;43240.47704;38912.80847;33364.49147;25840.67078
REMIND;experiment-1-1;World;50;50;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;46144.66042;50889.84185;54309.59862;55482.81154;57448.90594;60381.16542;61354.03845;61751.38108;63287.86697;65298.58099;67384.43816;69162.01797;71262.67978;70964.19092;67861.682;65015.40272;60332.96086;54393.80991;46368.78105
REMIND;experiment-1-1;World;50;50;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;33702.06165;37280.54073;39211.5371;39904.82938;40878.7623;42772.2994;42857.12722;42395.41055;43168.3338;44539.01974;46128.95577;47600.69576;49090.3741;48495.09059;45263.90441;41971.13655;37645.6885;31714.46676;23883.03947
REMIND;experiment-1-1;World;50;50;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;46144.66042;50879.45264;54288.80746;55471.44484;57415.7507;60266.41678;61122.43137;61406.08327;62875.11664;64711.65691;66634.76651;68342.81123;70322.99131;69865.68886;66641.70934;63692.22816;59008.70632;52675.22542;44322.83442
REMIND;experiment-1-1;World;95;95;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;33702.06165;37282.96723;39209.4594;39878.52249;40854.29114;42778.17671;42844.83176;42377.5608;43064.17419;44462.12174;46111.27181;47506.5932;48960.99327;48220.13992;44792.63252;41272.78127;36837.44056;30623.52948;23015.15799
REMIND;experiment-1-1;World;95;95;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;46144.66042;50881.09772;54284.9522;55440.69112;57386.14789;60266.36714;61165.67591;61366.89519;62737.76328;64596.89;66581.6836;68208.70516;70184.78894;69642.79995;66138.85081;62960.43151;58176.20858;51555.84465;43440.24779
REMIND;experiment-1-1;World;95;95;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;33702.06165;37270.40255;39191.37986;39861.21883;40779.91577;42579.65657;42465.34467;41878.38967;42368.31258;43465.68166;44890.61264;46134.10649;47331.53816;46262.74111;42634.46666;39155.83278;34932.86775;28135.81171;19744.35032
REMIND;experiment-1-1;World;95;95;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;46144.66042;50867.25095;54265.62406;55423.14277;57308.90891;60058.90671;60705.36888;60854.71576;62024.05443;63570.51967;65322.58118;66798.39457;68499.15116;67615.21204;63911.79367;60785.41055;56199.10061;48943.1533;40000.58491
REMIND;experiment-1-1;World;NA;NA;NA;rcp60;medium;Emissions|CO2;Mt CO2/yr;33702.06165;37298.51;39239.31282;40462.93496;42197.84894;45641.93668;47512.03411;48338.56181;49095.76188;50417.82099;51777.31659;52633.60591;52953.59684;52065.03589;49192.57233;46262.52723;41692.19483;36222.77312;28748.57097
REMIND;experiment-1-1;World;NA;NA;NA;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;46144.66042;50900.17274;54306.87014;56052.38699;58760.21731;63194.04806;65821.3853;67441.6455;68942.744;70767.74578;72520.88424;73625.99044;74425.85436;73642.3891;70739.1399;68147.04643;63222.55378;57367.49035;49409.64312
REMIND;experiment-1-1;R5.2ASIA;5;5;with;rcp60;medium;Utility;arbitrary unit/yr;23729.92903;25203.40861;28391.67509;31051.33028;33066.63577;34678.5025;36069.73182;37158.92465;37923.98897;38475.11212;38835.70743;38991.28111;38577.5014;38003.96351;36946.83382;35628.95881;36246.75531;35752.75658;36414.38973
REMIND;experiment-1-1;R5.2ASIA;5;5;without;rcp60;medium;Utility;arbitrary unit/yr;23729.93412;25202.85295;28390.22759;31046.17985;33048.03181;34659.69952;36042.1542;37137.67118;37930.23002;38477.63471;38805.47157;38966.57212;38521.24525;37922.63478;36846.17195;35481.69448;36066.28657;35505.55901;36119.95398
REMIND;experiment-1-1;R5.2ASIA;50;50;with;rcp60;medium;Utility;arbitrary unit/yr;23729.91768;25205.53011;28388.8558;31046.81124;33049.16714;34584.75724;35894.60381;36846.78176;37589.16868;38131.15152;38429.60488;38544.58461;38074.89688;37400.90837;36265.74792;34870.4138;35358.16812;34762.97734;35257.50959
REMIND;experiment-1-1;R5.2ASIA;50;50;without;rcp60;medium;Utility;arbitrary unit/yr;23729.91805;25205.55723;28385.97443;31035.93682;33010.74485;34509.50671;35823.57924;36820.36415;37560.78533;38045.72132;38333.89235;38421.05531;37901.91455;37190.86097;36020.58745;34591.91172;35032.50351;34350.76213;34673.00092
