"Model";"Scenario";"Region";"Damage quantile";"SLR quantile";"SLR adaptation";"Target";"Discounting";"Variable";"Unit";"2005";"2010";"2015";"2020";"2025";"2030";"2035";"2040";"2045";"2050";"2055";"2060";"2070";"2080";"2090";"2100";"2110";"2130";"2150"
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00294488713688309;0.00625510002078258;0.0100949163613792;0.0144478627189694;0.0192925802892283;0.0247029690052978;0.0305025846086027;0.0368531828038683;0.0513772207320401;0.0681176678860024;0.0868689339051325;0.107515609311297;0.131019250484077;0.183049103654007;0.242551690279527
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.0019384157370683;0.00408143711975778;0.00644648084716229;0.00906737138297897;0.0119878603113541;0.0152410587926263;0.0188592533535491;0.0228800008228665;0.0323000994262449;0.043477488572907;0.056482526676359;0.0714613825175337;0.0892775618334275;0.130639302703743;0.180212521724526
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00213829920280186;0.00462076786667058;0.00775856989223559;0.0114529567060748;0.0155695407614526;0.0202126949650035;0.024932150291994;0.0299630162289189;0.040963826748525;0.0530070706284451;0.0654505555323412;0.0777500849934128;0.0898981962421786;0.112465346247419;0.133224878437425
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00269800380527853;0.00576835604060827;0.00952351743625167;0.0138683644094626;0.0186703738828076;0.0240359412524951;0.0295142074302533;0.0353323230028314;0.0480027995441925;0.0618226127510888;0.0761289206976543;0.0903754520680498;0.104540855696213;0.131258183423207;0.156264346067882
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000559704602476663;0.00114758817393768;0.00176494754401608;0.00241540770338772;0.00310083312135497;0.00382324628749163;0.00458205713825928;0.00536930677391248;0.00703897279566756;0.00881554212264374;0.0106783651653131;0.0126253670746369;0.0146426594540348;0.0187928371757875;0.0230394676304573
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00213956865695147;0.00462645326934409;0.00777387799059249;0.0114728923753216;0.0155839590001322;0.0201905529375188;0.0248510740821851;0.0298000398329356;0.0405435264087321;0.0521917004985527;0.0641563659764895;0.0759480283494829;0.0875445481507166;0.108625429925165;0.127428888679646
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00595734533314562;0.0126028018299884;0.0202858005992679;0.0289680398147183;0.0385861422723417;0.0492801515889254;0.0606464557253324;0.0729326807083934;0.100630307786278;0.132304120998356;0.167208109019234;0.204853321334866;0.246380942715265;0.334629837227746;0.430948041881721
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00381777667619414;0.00797634856064427;0.0125119226086754;0.0174951474393967;0.0230021832722094;0.0290895986514066;0.0357953816431472;0.0431326408754579;0.0600867813775459;0.0801124204998029;0.103051743042745;0.128905292985383;0.158836394564548;0.226004407302581;0.303519153202075
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.000128603312124287;0.000269055294745009;0.000437305393061592;0.000626244086029105;0.000828556181190469;0.00104923744562351;0.00126693737580086;0.00149407309438611;0.00197798515469741;0.00249249782701544;0.00301580093185111;0.00352770279093062;0.00403572255766486;0.00498135019011989;0.00587383487974723
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.000250879351792466;0.000520439140520246;0.000825115497770312;0.00115858445557493;0.00151366788106821;0.00189533241738216;0.00228194292134198;0.00268519737511153;0.00354198508395187;0.00445515389597129;0.00540008226978028;0.00635272641985285;0.00731745362871083;0.00921195099498018;0.0110878484557534
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000122276039668142;0.000251383845775301;0.000387810104708729;0.00053234036954581;0.000685111699877773;0.000846094971758708;0.00101500554554109;0.00119112428072538;0.00156399992925445;0.0019626560689558;0.00238428133792918;0.00282502362892226;0.00328173107104597;0.00423060080486025;0.00521401357600619
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.000128575922701115;0.00026905195549995;0.000437429256910808;0.000626446049954497;0.000828688281428395;0.00104885771269494;0.00126585899403177;0.00149205426063899;0.0019731470195729;0.00248347796950271;0.00300142368968339;0.00350727770744872;0.00400841176456349;0.00493933577315614;0.00581392801499697
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.000353286477870918;0.000746685030935668;0.00119980813246467;0.00171009126335753;0.00227383530480452;0.00289927688430947;0.00356831419445958;0.00429504995584418;0.00593417324096357;0.00783005538248116;0.00997889628804749;0.0123712667845126;0.0150229540634338;0.0210580988897276;0.0281272131523085
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000224710555169788;0.000477633075435725;0.000762378875553811;0.00108364521340302;0.00144514702337614;0.00185041917161457;0.00230245520042778;0.00280299569520509;0.00396102622139069;0.00534657741297855;0.00697747259836413;0.0088639890770639;0.0110145422988703;0.0161187631165715;0.0223132851373115
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00121214226154426;0.00253717573421485;0.00412409060638209;0.00590320094877087;0.00780388954008818;0.00986839519791891;0.0118992445142806;0.0140144771216742;0.0185005758068341;0.0232300098255514;0.0279921705941034;0.0325971825499506;0.0371127167650796;0.0454259611043116;0.053115616352079
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00138172458936414;0.00288584128931346;0.00466202177676855;0.00664165879588774;0.0087542974670064;0.011042091650029;0.0133071239095723;0.0156664159019807;0.0206688108220503;0.0259494728779788;0.0312935948920277;0.0365057089585066;0.0416489054453314;0.0512618579735306;0.0602927770011974
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000169582327819903;0.00034866555509865;0.000537931170386462;0.000738457847116888;0.000950407926918259;0.00117369645211008;0.0014078793952917;0.00165193878030659;0.00216823501521615;0.00271946305242743;0.00330142429792428;0.003908526408556;0.00453618868025177;0.00583589686921888;0.00717716064911849
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00121168236850404;0.00253692903428112;0.00412576801771468;0.00590573182070125;0.00780425973306889;0.00985918434953136;0.0118764600971902;0.0139726765049714;0.0184032810664734;0.0230545457928287;0.0277202157184312;0.0322118910812607;0.0365933534008737;0.0446087320507562;0.0519280877722731
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00178577163483351;0.00375728034956779;0.00607383947948159;0.00867497506680803;0.0114974781151173;0.014587917779847;0.0177594968328073;0.0211329481457264;0.0285145058357126;0.0366885953543705;0.0454893632221991;0.0547488833411619;0.0645456237929803;0.0853400031942814;0.108048107039386
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00057408926632948;0.0012203513152866;0.00194807146176686;0.00276924324610688;0.00369321838204837;0.00472873343031564;0.00588303673561714;0.0071602716407551;0.0101112247692392;0.0136340495615418;0.0177691475037679;0.0225369922599013;0.0279522703921067;0.0407312711435252;0.0561200192671129
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00263971761300531;0.00552729318789408;0.00898384426474481;0.0128535082638155;0.016976805954623;0.0214434904765154;0.0258261093045233;0.030375532227073;0.0399740911457889;0.0500250730206111;0.0600634201367476;0.0696908246895943;0.0790459235472684;0.0960416680174058;0.111431497450622
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.0028871835334694;0.00603611880226773;0.00976892339636837;0.0139312914811029;0.0183639398693961;0.0231564430834131;0.0278806543691102;0.0327859159951032;0.043136556221389;0.0539893774697144;0.0648728925505924;0.0753804494909474;0.0856438440953061;0.104515204175755;0.121833092786896
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000247465920464089;0.000508825614373619;0.000785079131623487;0.00107778321728742;0.00138713391477323;0.00171295260689769;0.00205454506458696;0.00241038376803013;0.00316246507560015;0.00396430444910336;0.00480947241384473;0.005689624801353;0.0065979205480377;0.00847353615834914;0.0104015953362739
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00264111971009573;0.00553367473795123;0.00900100125425518;0.0128757372516913;0.0169930469618142;0.0214258443528298;0.0257584661195573;0.030240237684284;0.0396392047526111;0.0494051378035272;0.0590977483242282;0.0683385715586614;0.0772575629554499;0.0932834654212406;0.10747066527389
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.0036298319364394;0.00763561534964485;0.0123567925473442;0.0176466145013018;0.0233560591279313;0.0295725527986865;0.0358922529671813;0.0425710141819308;0.0570380590529022;0.0728389488076385;0.0895945675434373;0.106953745989466;0.125063881665877;0.162670675554746;0.202660904913485
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000988712226343653;0.00210194061169364;0.00335579129308904;0.0047708772496105;0.006363012166117;0.00814670844585674;0.010133786847624;0.0123307764976468;0.0173988543002911;0.0234338110041113;0.0304968192192092;0.0386151744308049;0.047806318710427;0.0693872101335054;0.095190239639595
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2REF";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"5";"5";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;-0.000276508529620241;-0.000590632341854467;-0.00095844266696651;-0.00134854716588577;-0.001726836871844;-0.00208557318172421;-0.00233166050880718;-0.0024651086217651;-0.00223383831989691;-0.00128406319687692;0.000573835016721175;0.00328959263984815;0.00442564944211245;0.00554704298557401;0.0066504840879226
"REMIND";"experiment-1-1";"World";"5";"5";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;-3.03222536102221e-05;-7.21433813388375e-05;-0.000146048627980523;-0.000224899962962078;-0.000276651117760504;-0.000298204688271908;-0.000205952439621545;-3.86220010381718e-06;0.000882678881769992;0.00247415082319453;0.00492515203787743;0.0081836565620121;0.0100617228313313;0.0128351779632557;0.0156159753184177
"REMIND";"experiment-1-1";"World";"5";"5";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00024618627600999;0.000518488960515637;0.000812394038986041;0.00112364720292371;0.0014501857540835;0.00178736849345221;0.00212570806918561;0.00246124642166128;0.00311651720166689;0.00375821402007145;0.00435131702115622;0.00489406392216391;0.0056360733892188;0.00728813497768169;0.00896549123049516
"REMIND";"experiment-1-1";"World";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"5";"5";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;-0.000276565259554439;-0.000590867194949986;-0.000959104099209783;-0.00134873211346715;-0.00172513295454181;-0.0020827848783707;-0.0023283378709059;-0.00245885689841041;-0.00221986073899923;-0.00125471439551725;0.000634128864921915;0.00337785439932151;0.00451109340841011;0.0058460295055957;0.00725280871785835
"REMIND";"experiment-1-1";"World";"5";"5";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.000692035340577249;0.00148673765292549;0.00234442809245413;0.00328416349834274;0.00433509465936584;0.00548668327053553;0.00679708257635684;0.00828118357870285;0.0118743036014735;0.016439500251144;0.0221228452154575;0.0288813233403437;0.0357003292964392;0.0509877918394189;0.0689630470384783
"REMIND";"experiment-1-1";"World";"5";"5";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000968600600131706;0.00207760484787545;0.00330353219166389;0.00463289561180992;0.00606022761390763;0.00756946814890624;0.00912542044726276;0.0107400404771133;0.0140941643404727;0.0176942146466613;0.0214887163505356;0.0255034689410222;0.0311892358880291;0.0451417623338232;0.06171023832062
"REMIND";"experiment-1-1";"World";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"50";"50";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00176429964208321;0.00384043529962126;0.0065145506364121;0.00972229129680941;0.0134022069953745;0.0176981891725444;0.0223166408419023;0.0274160941489043;0.0393655904732335;0.0533105635910702;0.0686538042635251;0.08472804899718;0.0984088128274462;0.122320312349286;0.144276076115196
"REMIND";"experiment-1-1";"World";"50";"50";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00224731071298781;0.00484919221800543;0.00808884489637065;0.0118977527662201;0.0162134989385947;0.0211764694560021;0.0264828635004023;0.0322819474317785;0.0456462820628878;0.0610544157542391;0.0778765952498589;0.0954030265297168;0.110728966283974;0.138154049125033;0.163669210570704
"REMIND";"experiment-1-1";"World";"50";"50";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000483011070904572;0.0010087569183842;0.00157429425995855;0.00217546146941064;0.00281129194322014;0.00347828028345765;0.00416622265849998;0.00486585328287423;0.00628069158965421;0.00774385216316895;0.0092227909863338;0.0106749775325368;0.0123201534565274;0.0158337367757472;0.0193931344555087
"REMIND";"experiment-1-1";"World";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"50";"50";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.0017636054981369;0.0038413393818754;0.00651706704429532;0.00972164225972846;0.0134030638009881;0.0176964765295215;0.0222912845087283;0.0273450422733337;0.0392529520825785;0.0530578349853805;0.0681757014365345;0.0840035069925841;0.097374953449363;0.121156179723832;0.14316042276463
"REMIND";"experiment-1-1";"World";"50";"50";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.0037961446627668;0.00810467939357695;0.0132034959433942;0.019033188582518;0.0255469774984344;0.0328717018501785;0.0406824249667497;0.0491426983216857;0.0683366742198641;0.0902271754373001;0.114193510475369;0.139510409773316;0.164856422771651;0.216246049903345;0.2701105622215
"REMIND";"experiment-1-1";"World";"50";"50";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00203253916462986;0.00426334001170158;0.00668642889909882;0.00931154632278959;0.0121439136974463;0.0151752253206569;0.0183911404580214;0.0217976560483521;0.0290837221372856;0.0371693404519196;0.0460178090388344;0.0555069027807322;0.0674814693222875;0.0950898701795134;0.126950139456869
"REMIND";"experiment-1-1";"World";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"World";"95";"95";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00342636473754855;0.0074328911339589;0.0125618240387602;0.0186651995648398;0.0255975169599813;0.033611223343715;0.0421001203178631;0.0513290823960293;0.072508831664842;0.0965828923285692;0.122211502176668;0.148306031582053;0.170940858917459;0.209359718408803;0.2427993410133
